id,score,label
tt0371246,0.19672131147540983,0
tt0307479,0.19672131147540983,0
tt0343818,0.19672131147540983,0
tt0829193,0.375,0
tt0119567,0.2972972972972973,0
tt1228987,0.043478260869565216,0
tt0082509,0.2972972972972973,0
tt1981677,0.19672131147540983,0
tt1186367,0.09259259259259259,0
tt0190332,0.375,1
tt0105665,0.19672131147540983,0
tt1225822,0.09259259259259259,0
tt0120176,0.16666666666666666,0
tt1320253,0.09259259259259259,0
tt0816462,0.16666666666666666,0
tt0119280,0.375,0
tt0101786,0.09259259259259259,0
tt0058414,0.2972972972972973,0
tt1306980,0.19672131147540983,0
tt0077928,0.16666666666666666,1
tt0093467,0.2972972972972973,0
tt0059633,0.19672131147540983,0
tt0338075,0.09259259259259259,0
tt0082694,0.16666666666666666,0
tt0320661,0.375,0
tt1323594,0.043478260869565216,0
tt0190590,0.16666666666666666,1
tt0352248,0.375,0
tt1421051,0.19672131147540983,0
tt0430357,0.19672131147540983,0
tt0100842,0.09259259259259259,0
tt0235737,0.09259259259259259,0
tt0271367,0.19672131147540983,0
tt0985699,0.375,0
tt0126029,0.2972972972972973,1
tt0095497,0.16666666666666666,0
tt0457430,0.19672131147540983,1
tt0083722,0.043478260869565216,0
tt1583420,0.19672131147540983,0
tt1470023,0.19672131147540983,0
tt0151738,0.19672131147540983,0
tt0491747,0.19672131147540983,1
tt0086927,0.19672131147540983,0
tt1781769,0.16666666666666666,0
tt0986263,0.043478260869565216,0
tt0116367,0.043478260869565216,0
tt0097757,0.19672131147540983,0
tt0146316,0.043478260869565216,0
tt0848228,0.043478260869565216,0
tt0097815,0.043478260869565216,0
tt1655420,0.2972972972972973,0
tt0181689,0.09259259259259259,0
tt0158983,0.19672131147540983,0
tt0103007,0.19672131147540983,0
tt0041827,0.16666666666666666,0
tt0117571,0.09259259259259259,0
tt1446714,0.043478260869565216,0
tt0031602,0.19672131147540983,0
tt0047296,0.16666666666666666,1
tt0264323,0.375,0
tt0357470,0.19672131147540983,0
tt0100935,0.043478260869565216,0
tt1403981,0.2972972972972973,0
tt0081455,0.043478260869565216,0
tt1478338,0.19672131147540983,1
tt0119116,0.2972972972972973,0
tt1343727,0.19672131147540983,0
tt0094812,0.19672131147540983,1
tt0844286,0.09259259259259259,0
tt1226753,0.09259259259259259,0
tt0099348,0.375,1
tt0102926,0.09259259259259259,1
tt0071853,0.375,0
tt0443706,0.09259259259259259,0
tt0037549,0.16666666666666666,0
tt0356910,0.09259259259259259,0
tt0054215,0.16666666666666666,0
tt1230414,0.19672131147540983,0
tt0134847,0.16666666666666666,0
tt1219289,0.19672131147540983,0
tt1458175,0.09259259259259259,0
tt0186151,0.375,0
tt0087928,0.09259259259259259,0
tt0348836,0.19672131147540983,0
tt0318374,0.19672131147540983,0
tt0109635,0.19672131147540983,0
tt1650062,0.375,0
tt0088930,0.16666666666666666,0
tt0097243,0.375,0
tt0368008,0.375,0
tt1657507,0.16666666666666666,0
tt0097493,0.09259259259259259,0
tt0117666,0.16666666666666666,1
tt0144117,0.043478260869565216,0
tt0234215,0.19672131147540983,0
tt0022958,0.16666666666666666,1
tt0094898,0.19672131147540983,0
tt0112594,0.09259259259259259,0
tt0382932,0.2972972972972973,1
tt1464540,0.19672131147540983,0
tt0093693,0.19672131147540983,0
tt0467406,0.19672131147540983,1
tt0424345,0.19672131147540983,0
tt0489049,0.2972972972972973,0
tt0441773,0.19672131147540983,1
tt0975645,0.2972972972972973,0
tt0088993,0.19672131147540983,0
tt0160484,0.2972972972972973,0
tt0116908,0.043478260869565216,0
tt0343660,0.19672131147540983,0
tt0104412,0.09259259259259259,0
tt1334512,0.09259259259259259,0
tt0093011,0.09259259259259259,0
tt0066249,0.2972972972972973,0
tt0106387,0.19672131147540983,0
tt0478134,0.09259259259259259,0
tt0089424,0.375,1
tt0088247,0.09259259259259259,0
tt0318155,0.19672131147540983,0
tt1085779,0.2972972972972973,0
tt0120667,0.19672131147540983,0
tt0238546,0.19672131147540983,0
tt0243585,0.09259259259259259,0
tt0918927,0.09259259259259259,1
tt1232200,0.2972972972972973,0
tt0088939,0.375,1
tt0288477,0.16666666666666666,0
tt0462200,0.16666666666666666,0
tt0120804,0.043478260869565216,0
tt0104114,0.09259259259259259,0
tt1041829,0.19672131147540983,0
tt0107048,0.09259259259259259,0
tt0307879,0.2972972972972973,0
tt0120611,0.043478260869565216,0
tt0094155,0.09259259259259259,0
tt0790721,0.19672131147540983,0
tt0109836,0.16666666666666666,0
tt0112442,0.09259259259259259,0
tt0087957,0.19672131147540983,0
tt0477348,0.16666666666666666,1
tt0974014,0.2972972972972973,0
tt0113972,0.09259259259259259,0
tt0229260,0.043478260869565216,0
tt0074285,0.043478260869565216,0
tt0096928,0.2972972972972973,0
tt1226271,0.375,0
tt0119094,0.09259259259259259,0
tt0100133,0.375,0
tt0164052,0.09259259259259259,0
tt0024216,0.2972972972972973,0
tt0111161,0.375,1
tt1022603,0.19672131147540983,0
tt0078346,0.043478260869565216,0
tt0185014,0.19672131147540983,1
tt1409024,0.16666666666666666,0
tt0121765,0.2972972972972973,0
tt0113820,0.2972972972972973,0
tt0101507,0.2972972972972973,1
tt0116654,0.19672131147540983,0
tt0319061,0.2972972972972973,0
tt0438488,0.2972972972972973,0
tt1625346,0.19672131147540983,0
tt0244244,0.09259259259259259,0
tt0208092,0.09259259259259259,0
tt0450259,0.09259259259259259,0
tt0069762,0.16666666666666666,0
tt0167404,0.19672131147540983,1
tt0047677,0.09259259259259259,0
tt0163187,0.19672131147540983,0
tt0040613,0.375,0
tt0094332,0.2972972972972973,0
tt0036613,0.16666666666666666,0
tt0105187,0.16666666666666666,0
tt1996264,0.09259259259259259,0
tt0097239,0.375,1
tt0094291,0.16666666666666666,0
tt0079576,0.375,0
tt1591095,0.2972972972972973,0
tt0163025,0.2972972972972973,0
tt0250081,0.2972972972972973,0
tt0086336,0.19672131147540983,0
tt0091763,0.375,1
tt0106364,0.19672131147540983,0
tt0929632,0.2972972972972973,1
tt0174480,0.19672131147540983,0
tt0289043,0.19672131147540983,0
tt0112462,0.043478260869565216,0
tt0092991,0.2972972972972973,0
tt0196158,0.09259259259259259,0
tt2053425,0.09259259259259259,0
tt0448157,0.043478260869565216,0
tt0100150,0.16666666666666666,0
tt1068649,0.09259259259259259,0
tt0425151,0.09259259259259259,0
tt0443272,0.375,1
tt0103874,0.16666666666666666,0
tt1637725,0.043478260869565216,0
tt0063350,0.2972972972972973,0
tt0063442,0.19672131147540983,0
tt0108052,0.16666666666666666,1
tt1531804,0.19672131147540983,0
tt0066921,0.16666666666666666,1
tt1013752,0.16666666666666666,0
tt0409459,0.375,0
tt0292963,0.16666666666666666,0
tt1204342,0.19672131147540983,0
tt0120399,0.09259259259259259,0
tt0110006,0.19672131147540983,0
tt0120903,0.16666666666666666,0
tt0166110,0.2972972972972973,0
tt0115632,0.09259259259259259,0
tt0107507,0.09259259259259259,0
tt0110737,0.19672131147540983,0
tt0120755,0.16666666666666666,0
tt0067065,0.375,0
tt0887912,0.375,1
tt0118607,0.16666666666666666,0
tt0092644,0.19672131147540983,0
tt0365929,0.09259259259259259,0
tt0045793,0.375,1
tt0120053,0.16666666666666666,0
tt1142977,0.2972972972972973,1
tt0094631,0.043478260869565216,0
tt0080180,0.375,0
tt0758758,0.2972972972972973,0
tt1340800,0.16666666666666666,1
tt0258000,0.09259259259259259,0
tt0067128,0.16666666666666666,0
tt0100260,0.19672131147540983,0
tt0316654,0.043478260869565216,0
tt0089218,0.09259259259259259,0
tt0758774,0.19672131147540983,0
tt0784972,0.19672131147540983,0
tt0471042,0.09259259259259259,0
tt0117500,0.09259259259259259,0
tt0120780,0.09259259259259259,1
tt0959337,0.2972972972972973,0
tt0122529,0.09259259259259259,0
tt0073629,0.16666666666666666,0
tt0810784,0.375,0
tt0844471,0.19672131147540983,0
tt0875034,0.2972972972972973,0
tt0120685,0.2972972972972973,0
tt0084516,0.2972972972972973,0
tt0118617,0.16666666666666666,0
tt0099685,0.16666666666666666,1
tt1234548,0.043478260869565216,0
tt0103855,0.09259259259259259,0
tt0122933,0.09259259259259259,0
tt0110413,0.09259259259259259,0
tt0069945,0.19672131147540983,0
tt0101761,0.16666666666666666,0
tt0098067,0.19672131147540983,0
tt0098621,0.2972972972972973,0
tt0467197,0.043478260869565216,0
tt0072890,0.16666666666666666,1
tt0095294,0.16666666666666666,0
tt0100157,0.16666666666666666,0
tt0109445,0.19672131147540983,0
tt0077402,0.043478260869565216,0
tt0116209,0.375,1
tt1124035,0.2972972972972973,1
tt0088206,0.16666666666666666,0
tt1832382,0.09259259259259259,1
tt0104990,0.375,0
tt0120669,0.16666666666666666,0
tt0389722,0.19672131147540983,0
tt0114388,0.2972972972972973,1
tt0101327,0.19672131147540983,0
tt0084855,0.19672131147540983,1
tt1441940,0.19672131147540983,0
tt1259521,0.043478260869565216,0
tt1371155,0.375,0
tt0114478,0.19672131147540983,0
tt0114746,0.375,0
tt1232829,0.19672131147540983,0
tt0058150,0.043478260869565216,0
tt0327056,0.16666666666666666,1
tt0041113,0.375,1
tt1212436,0.19672131147540983,0
tt1174732,0.16666666666666666,1
tt0287138,0.09259259259259259,0
tt0116514,0.2972972972972973,0
tt1298650,0.16666666666666666,0
tt0146309,0.375,0
tt0268126,0.19672131147540983,1
tt0146882,0.19672131147540983,0
tt0108333,0.375,0
tt0805564,0.19672131147540983,1
tt0804497,0.19672131147540983,0
tt1748122,0.2972972972972973,1
tt0062622,0.19672131147540983,1
tt0071562,0.16666666666666666,1
tt1226774,0.2972972972972973,1
tt0047673,0.375,0
tt0073705,0.043478260869565216,0
tt0095631,0.09259259259259259,0
tt1242460,0.09259259259259259,0
tt0106611,0.375,0
tt0093010,0.19672131147540983,1
tt1057500,0.375,0
tt0089155,0.09259259259259259,0
tt0119008,0.16666666666666666,1
tt0375063,0.19672131147540983,1
tt1127715,0.09259259259259259,0
tt0107302,0.09259259259259259,0
tt0106582,0.09259259259259259,0
tt0372532,0.19672131147540983,0
tt0108399,0.043478260869565216,0
tt0230838,0.19672131147540983,0
tt0120738,0.19672131147540983,0
tt0112864,0.09259259259259259,0
tt1242432,0.09259259259259259,0
tt0195714,0.19672131147540983,0
tt0036341,0.2972972972972973,0
tt0077681,0.09259259259259259,0
tt0301470,0.19672131147540983,0
tt1045658,0.19672131147540983,1
tt0106673,0.2972972972972973,1
tt0185371,0.043478260869565216,0
tt0212985,0.09259259259259259,0
tt0041959,0.09259259259259259,0
tt0093409,0.09259259259259259,0
tt0274546,0.043478260869565216,0
tt0091474,0.09259259259259259,0
tt1482459,0.375,0
tt0146675,0.375,0
tt0067116,0.09259259259259259,1
tt0367594,0.19672131147540983,0
tt1992258,0.09259259259259259,0
tt0452623,0.09259259259259259,0
tt1659337,0.19672131147540983,0
tt0119925,0.2972972972972973,0
tt1139668,0.2972972972972973,0
tt0407304,0.043478260869565216,0
tt0098084,0.19672131147540983,0
tt0357413,0.2972972972972973,0
tt0104257,0.16666666666666666,1
tt0368891,0.16666666666666666,0
tt1133985,0.16666666666666666,0
tt0366551,0.19672131147540983,0
tt0088128,0.19672131147540983,0
tt0093565,0.19672131147540983,1
tt0125664,0.19672131147540983,0
tt0106873,0.09259259259259259,0
tt0364045,0.16666666666666666,0
tt0105585,0.2972972972972973,0
tt0137523,0.09259259259259259,0
tt1216475,0.16666666666666666,0
tt0118929,0.16666666666666666,0
tt0489235,0.19672131147540983,0
tt0093058,0.375,1
tt0115685,0.19672131147540983,0
tt0102181,0.16666666666666666,0
tt0842926,0.19672131147540983,1
tt0264395,0.09259259259259259,0
tt0119229,0.09259259259259259,0
tt0099409,0.09259259259259259,0
tt0074119,0.16666666666666666,1
tt0070735,0.16666666666666666,1
tt0118883,0.16666666666666666,0
tt0165929,0.09259259259259259,0
tt0082340,0.16666666666666666,0
tt0106379,0.2972972972972973,0
tt1197624,0.16666666666666666,0
tt1201167,0.19672131147540983,0
tt0317919,0.2972972972972973,0
tt1735898,0.375,0
tt1266029,0.375,0
tt0073486,0.16666666666666666,1
tt0084434,0.2972972972972973,1
tt0140397,0.19672131147540983,0
tt0169547,0.19672131147540983,1
tt0120824,0.19672131147540983,0
tt0480687,0.19672131147540983,0
tt1155056,0.19672131147540983,0
tt0118745,0.043478260869565216,0
tt0317640,0.2972972972972973,0
tt1121977,0.19672131147540983,0
tt0109813,0.16666666666666666,0
tt0381849,0.16666666666666666,0
tt0187738,0.2972972972972973,0
tt0107211,0.19672131147540983,0
tt1407084,0.09259259259259259,0
tt0120601,0.043478260869565216,1
tt0103893,0.19672131147540983,0
tt0089504,0.19672131147540983,0
tt0097322,0.19672131147540983,0
tt0186566,0.375,0
tt0171580,0.09259259259259259,0
tt0120202,0.2972972972972973,0
tt0049513,0.375,0
tt0361748,0.16666666666666666,1
tt0091209,0.16666666666666666,0
tt1129445,0.375,0
tt0337741,0.19672131147540983,0
tt1276104,0.16666666666666666,0
tt0073195,0.375,1
tt0383028,0.19672131147540983,0
tt0036104,0.2972972972972973,0
tt1034032,0.09259259259259259,0
tt1758830,0.09259259259259259,0
tt0060397,0.19672131147540983,0
tt0102460,0.09259259259259259,0
tt0083967,0.375,0
tt0790686,0.19672131147540983,0
tt0115610,0.19672131147540983,0
tt1210166,0.375,1
tt0439815,0.043478260869565216,0
tt0327554,0.043478260869565216,0
tt0363282,0.09259259259259259,0
tt0295297,0.19672131147540983,0
tt0486051,0.375,0
tt0988045,0.375,0
tt0047849,0.16666666666666666,1
tt0036775,0.16666666666666666,1
tt0119396,0.09259259259259259,0
tt0110357,0.2972972972972973,0
tt0310924,0.09259259259259259,0
tt0257106,0.2972972972972973,0
tt1411238,0.19672131147540983,0
tt0118158,0.375,0
tt0105159,0.375,0
tt0120694,0.09259259259259259,0
tt0183523,0.19672131147540983,0
tt1790885,0.2972972972972973,1
tt0104627,0.09259259259259259,0
tt0095742,0.2972972972972973,0
tt1127180,0.2972972972972973,0
tt0208988,0.09259259259259259,0
tt0088763,0.2972972972972973,1
tt0163988,0.16666666666666666,0
tt0066026,0.16666666666666666,1
tt0119822,0.19672131147540983,1
tt1099212,0.19672131147540983,0
tt0120177,0.043478260869565216,0
tt0120902,0.375,0
tt0195685,0.2972972972972973,1
tt0134273,0.09259259259259259,0
tt0266452,0.09259259259259259,0
tt0033553,0.16666666666666666,0
tt0101410,0.16666666666666666,0
tt0100802,0.043478260869565216,0
tt0138097,0.375,1
tt0121766,0.2972972972972973,0
tt0115956,0.2972972972972973,0
tt1220628,0.09259259259259259,0
tt1723811,0.09259259259259259,0
tt0139414,0.19672131147540983,0
tt0077362,0.375,1
tt0335245,0.09259259259259259,0
tt0458525,0.16666666666666666,0
tt0112471,0.2972972972972973,0
tt1049413,0.2972972972972973,1
tt0120863,0.375,1
tt0985694,0.09259259259259259,0
tt0120655,0.043478260869565216,0
tt0080339,0.19672131147540983,0
tt1375666,0.043478260869565216,1
tt0810988,0.19672131147540983,0
tt0063663,0.19672131147540983,0
tt0113862,0.375,0
tt0325980,0.16666666666666666,0
tt1284575,0.09259259259259259,0
tt1862079,0.19672131147540983,0
tt0070047,0.2972972972972973,1
tt0120815,0.375,1
tt0270288,0.09259259259259259,0
tt0383574,0.043478260869565216,0
tt0037884,0.09259259259259259,1
tt0046359,0.16666666666666666,0
tt2125435,0.2972972972972973,1
tt0221027,0.09259259259259259,0
tt0112857,0.375,0
tt0092007,0.19672131147540983,0
tt0145660,0.2972972972972973,0
tt0096320,0.09259259259259259,0
tt0425112,0.09259259259259259,0
tt0108174,0.043478260869565216,0
tt0088936,0.2972972972972973,0
tt0298388,0.375,0
tt0080684,0.2972972972972973,0
tt0281358,0.19672131147540983,0
tt0304141,0.19672131147540983,0
tt0107808,0.16666666666666666,0
tt0377749,0.16666666666666666,0
tt0256276,0.375,0
tt0114369,0.19672131147540983,0
tt0088172,0.19672131147540983,0
tt0121164,0.375,1
tt0109838,0.043478260869565216,0
tt0165854,0.09259259259259259,0
tt0084726,0.2972972972972973,0
tt0093822,0.09259259259259259,0
tt0905372,0.16666666666666666,0
tt0061418,0.16666666666666666,1
tt0926084,0.2972972972972973,0
tt0115798,0.09259259259259259,0
tt0335266,0.19672131147540983,1
tt0825232,0.19672131147540983,0
tt0081568,0.375,1
tt0116705,0.09259259259259259,0
tt0025878,0.19672131147540983,1
tt0181865,0.2972972972972973,1
tt1632708,0.19672131147540983,0
tt0365748,0.19672131147540983,0
tt0247425,0.09259259259259259,1
tt0096487,0.16666666666666666,0
tt0093773,0.19672131147540983,0
tt1622547,0.09259259259259259,0
tt0124315,0.09259259259259259,1
tt0118647,0.16666666666666666,0
tt0421090,0.19672131147540983,0
tt1014759,0.2972972972972973,0
tt0094008,0.19672131147540983,0
tt1433810,0.2972972972972973,0
tt0187078,0.09259259259259259,0
tt0144120,0.043478260869565216,0
tt0082089,0.09259259259259259,0
tt0126886,0.19672131147540983,1
tt0097216,0.19672131147540983,1
tt0033870,0.2972972972972973,1
tt0265666,0.19672131147540983,1
tt0120238,0.19672131147540983,0
tt0993842,0.09259259259259259,0
tt0881891,0.19672131147540983,0
tt0462346,0.19672131147540983,0
tt0116253,0.09259259259259259,0
tt0044121,0.19672131147540983,0
tt1477837,0.19672131147540983,0
tt0113987,0.09259259259259259,1
tt0289765,0.09259259259259259,0
tt0800039,0.19672131147540983,0
tt0113540,0.09259259259259259,0
tt0360486,0.2972972972972973,0
tt1692486,0.19672131147540983,0
tt0805570,0.043478260869565216,0
tt0088170,0.2972972972972973,0
tt0117918,0.19672131147540983,0
tt0405422,0.19672131147540983,0
tt0083530,0.09259259259259259,0
tt0449059,0.19672131147540983,1
tt0037820,0.375,0
tt0116629,0.19672131147540983,0
tt0306685,0.09259259259259259,0
tt0105695,0.16666666666666666,1
tt0113492,0.09259259259259259,0
tt0085811,0.19672131147540983,0
tt0398712,0.09259259259259259,0
tt0099740,0.19672131147540983,0
tt0225071,0.19672131147540983,0
tt0092099,0.19672131147540983,0
tt0112722,0.09259259259259259,0
tt0088117,0.16666666666666666,0
tt0104549,0.19672131147540983,0
tt0251160,0.09259259259259259,0
tt0449088,0.2972972972972973,0
tt0240772,0.09259259259259259,0
tt0360009,0.09259259259259259,0
tt0097576,0.043478260869565216,0
tt0114857,0.09259259259259259,0
tt1523372,0.09259259259259259,0
tt0181875,0.2972972972972973,1
tt0134119,0.16666666666666666,1
tt1024648,0.375,1
tt0067185,0.19672131147540983,0
tt0104815,0.09259259259259259,0
tt0395699,0.19672131147540983,0
tt0120751,0.16666666666666666,0
tt0116573,0.19672131147540983,0
tt0103639,0.2972972972972973,0
tt0120338,0.375,1
tt0110632,0.043478260869565216,0
tt0110265,0.09259259259259259,0
tt0990413,0.19672131147540983,0
tt0099365,0.09259259259259259,0
tt0264796,0.09259259259259259,0
tt0113131,0.19672131147540983,0
tt1091722,0.2972972972972973,0
tt0034583,0.16666666666666666,1
tt0227005,0.09259259259259259,0
tt0297884,0.16666666666666666,1
tt0058182,0.19672131147540983,1
tt0482571,0.375,0
tt1667307,0.19672131147540983,0
tt0253754,0.09259259259259259,0
tt1603257,0.043478260869565216,0
tt0166924,0.043478260869565216,0
tt0417385,0.09259259259259259,0
tt0091203,0.375,0
tt0289992,0.2972972972972973,0
tt1278379,0.19672131147540983,0
tt1542344,0.19672131147540983,1
tt0131369,0.19672131147540983,0
tt0112641,0.16666666666666666,0
tt0399146,0.09259259259259259,1
tt0117731,0.19672131147540983,0
tt0106977,0.19672131147540983,1
tt0081150,0.19672131147540983,1
tt0047396,0.09259259259259259,1
tt0260414,0.375,0
tt1250777,0.043478260869565216,0
tt1084950,0.09259259259259259,0
tt0337921,0.09259259259259259,0
tt1602620,0.2972972972972973,1
tt0087363,0.19672131147540983,0
tt0248667,0.375,0
tt0147800,0.19672131147540983,0
tt1568346,0.16666666666666666,0
tt0106453,0.09259259259259259,0
tt0022100,0.09259259259259259,0
tt1291584,0.19672131147540983,0
tt0083929,0.19672131147540983,0
tt0022626,0.16666666666666666,0
tt1704573,0.16666666666666666,0
tt1068680,0.19672131147540983,0
tt0317740,0.09259259259259259,0
tt0115759,0.09259259259259259,0
tt0110027,0.375,0
tt0116225,0.09259259259259259,0
tt0266697,0.16666666666666666,0
tt0418279,0.19672131147540983,0
tt0457939,0.19672131147540983,0
tt0289848,0.09259259259259259,0
tt0480255,0.09259259259259259,0
tt1586752,0.2972972972972973,0
tt0340163,0.19672131147540983,0
tt1571222,0.375,0
tt0106834,0.19672131147540983,0
tt0120586,0.09259259259259259,0
tt0286106,0.2972972972972973,0
tt0393109,0.09259259259259259,0
tt2063781,0.09259259259259259,0
tt0257044,0.16666666666666666,0
tt0892769,0.2972972972972973,1
tt0203230,0.09259259259259259,1
tt0092005,0.16666666666666666,1
tt0464196,0.09259259259259259,0
tt0084602,0.375,0
tt0443649,0.375,0
tt0109450,0.09259259259259259,0
tt1403177,0.19672131147540983,0
tt0278435,0.09259259259259259,0
tt0878835,0.19672131147540983,0
tt0118661,0.19672131147540983,0
tt0090021,0.2972972972972973,0
tt0499549,0.19672131147540983,1
tt0110912,0.16666666666666666,1
tt0091276,0.19672131147540983,0
tt1000774,0.19672131147540983,0
tt1135985,0.2972972972972973,0
tt0309593,0.19672131147540983,0
tt0082971,0.375,1
